t,mode,enabled,p0,p1,p2,p3,p4,p5,f_meas0,f_meas1,f_meas2,f_meas3,f_meas4,f_meas5,wrench0,wrench1,wrench2,wrench3,wrench4,wrench5
9712.6111,2,1,0.107022,-0.657548,-0.074638,2.933108,-1.095027,0.037448,3.8398,-2.1356,-9.7398,-1.8739,-0.7411,-0.1860,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9712.6710,2,1,0.107029,-0.657551,-0.074632,2.933108,-1.095037,0.037475,3.9071,-1.9832,-8.8212,-1.7640,-0.7181,-0.1845,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9712.7311,2,1,0.107032,-0.657555,-0.074622,2.933091,-1.095025,0.037495,4.3486,-2.2116,-9.6262,-1.9229,-0.5429,-0.2953,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9712.7811,2,1,0.107030,-0.657555,-0.074626,2.933098,-1.095010,0.037457,4.0691,-2.9987,-9.7670,-1.7589,-0.7581,-0.2134,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9712.8411,2,1,0.107013,-0.657555,-0.074631,2.933087,-1.095065,0.037458,4.1768,-2.3556,-9.8037,-1.8380,-0.8090,-0.2290,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9712.9011,2,1,0.107017,-0.657557,-0.074630,2.933089,-1.095043,0.037461,3.9804,-2.2775,-9.5021,-1.8862,-0.7342,-0.2013,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9712.9511,2,1,0.107017,-0.657555,-0.074629,2.933102,-1.095026,0.037470,3.9857,-2.0337,-9.2390,-1.8097,-0.8064,-0.1688,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9713.0011,2,1,0.107016,-0.657554,-0.074626,2.933094,-1.095040,0.037472,3.8958,-2.3658,-9.7756,-1.8474,-0.7994,-0.2294,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9713.0610,2,1,0.107019,-0.657555,-0.074626,2.933101,-1.095022,0.037474,4.3370,-2.3616,-9.2562,-1.7417,-0.7728,-0.3026,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9713.1208,2,1,0.107019,-0.657553,-0.074629,2.933100,-1.095031,0.037470,3.4711,-1.6247,-8.9654,-1.8644,-0.8232,-0.1845,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9713.1711,2,1,0.107023,-0.657554,-0.074631,2.933107,-1.095017,0.037453,4.2503,-1.7811,-9.4047,-1.8979,-0.7804,-0.2457,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000
9713.2211,2,1,0.107021,-0.657557,-0.074627,2.933101,-1.095022,0.037472,3.8412,-2.7870,-9.8614,-1.7298,-0.9567,-0.1794,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000

# max |F| (N):,10.340,11.603,10.905
# max |T| (Nm):,2.000,1.088,0.474
